"species"
"Desmophyllum pertusum"
"Deutella californica"
"Deutella incerta"
"Devonia perrieri"
"Dexamine sp."
"Dexamine spiniventris"
"Dexamine spinosa"
"Dexamine thea"
"Dexiospira pagenstecheri"
"Dexiospira spirillum"
"Diacria trispinosa"
"Diadematidae"
"Diadumene cincta"
"Diadumene leucolena"
"Diadumene sp."
"Dialychone acustica"
"Dialychone albocincta"
"Dialychone arenicola"
"Dialychone collaris"
"Dialychone duneri"
"Dialychone dunerificta"
"Dialychone longiseta"
"Dialychone sp."
"Dialychone veleronis"
"Diamysis mesohalobia gracilipes"
"Diaphana californica"
"Diaphana minuta"
"Diaphana sp."
"Diasterope grisea"
"Diastoma varium"
"Diastylis alaskensis"
"Diastylis bidentata"
"Diastylis bradyi"
"Diastylis cornuta"
"Diastylis crenellata"
"Diastylis edwardsii"
"Diastylis enigmatica"
"Diastylis glabra"
"Diastylis goodsiri"
"Diastylis laevis"
"Diastylis lepechini"
"Diastylis lucifera"
"Diastylis neapolitana"
"Diastylis oxyrhyncha"
"Diastylis paraspinulosa"
"Diastylis pellucida"
"Diastylis polita"
"Diastylis quadrispinosa"
"Diastylis rathkei"
"Diastylis richardi"
"Diastylis rostrata"
"Diastylis rugosa"
"Diastylis santamariensis"
"Diastylis scorpioides"
"Diastylis sculpta"
"Diastylis sentosa"
"Diastylis sp."
"Diastylis spinulosa"
"Diastylis sulcata"
"Diastylis sympterygiae"
"Diastylis tongoyensis"
"Diastylis tricincta"
"Diastylis tumida"
"Diastyloides bacescoi"
"Diastyloides biplicatus"
"Diastyloides serrata"
"Diastyloides serratus"
"Diastylopsis dawsoni"
"Diastylopsis tenuis"
"Dichelopandalus bonnieri"
"Dichromadora sp."
"Dichrometra palmata"
"Dicroloma trifida"
"Dicrotendipes neomodestus"
"Dicrotendipes sp."
"Didacna sp."
"Didimacar tenebrica"
"Didontoglossa koyasensis"
"Digitaria digitaria"
"Digitaria digitata"
"Dikerogammarus baeri"
"Dikoleps cutleriana"
"Diloma nigerrimum"
"Diloma subrostratum"
"Dimorphostylis asiatica"
"Dinocardium robustum"
"Dinophilus sp."
"Diodora apertura"
"Diodora aspera"
"Diodora cayenensis"
"Diodora graeca"
"Diogenes alias"
"Diogenes avarus"
"Diogenes dubius"
"Diogenes edwardsii"
"Diogenes klaasi"
"Diogenes planimanus"
"Diogenes pugilator"
"Diogenes sp."
"Diogenes spinifrons"
"Diopatra amboinensis"
"Diopatra bilobata"
"Diopatra chiliensis"
"Diopatra cuprea"
"Diopatra cuprea cuprea"
"Diopatra dubia"
"Diopatra gilchristi"
"Diopatra hupferiana"
"Diopatra hupferiana monroi"
"Diopatra marocensis"
"Diopatra micrura"
"Diopatra monroi"
"Diopatra neapolitana"
"Diopatra neotridens"
"Diopatra ornata"
"Diopatra papillata"
"Diopatra rhizoicola"
"Diopatra semperi"
"Diopatra splendidissima"
"Diopatra sugokai"
"Diopatra tridentata"
"Diopisthoporus sp."
"Dioplosyllis cirrosa"
"Dioplosyllis sp."
"Diplocirrus capensis"
"Diplocirrus glaucus"
"Diplocirrus hirsutus"
"Diplocirrus longisetosus"
"Diplocirrus sp."
"Diplocirrus stopbowitzi"
"Diplodon chilensis"
"Diplodonta apicalis"
"Diplodonta brocchii"
"Diplodonta inconspicua"
"Diplodonta nucleiformis"
"Diplodonta orbella"
"Diplodonta orbiculata"
"Diplodonta patagonica"
"Diplodonta punctata"
"Diplodonta rotundata"
"Diplodonta semiasperoides"
"Diplodonta sericata"
"Diplodonta sp."
"Diplodonta trigona"
"Diplolaimella dievengatensis"
"Diplolaimella sp."
"Dipolydora armata"
"Dipolydora capensis"
"Dipolydora cardalia"
"Dipolydora caulleryi"
"Dipolydora coeca"
"Dipolydora concharum"
"Dipolydora flava"
"Dipolydora giardi"
"Dipolydora normalis"
"Dipolydora quadrilobata"
"Dipolydora socialis"
"Dipolydora sp."
"Dipolydora tentaculata"
"Diptera"
"Dischides politus"
"Discinisca lamellosa"
"Discinisca sp."
"Discoconchoecia elegans"
"Disconastis accolus"
"Dispio elegans"
"Dispio latilamella"
"Dispio remanei"
"Dispio sp."
"Dispio uncinata"
"Distolasterias nipon"
"Ditrupa arietina"
"Ditrupa gracillima"
"Ditrupa sp."
"Divalinga quadrisulcata"
"Divaricella divaricata"
"Divaricella quadrisulcata"
"Dodecaceria capensis"
"Dodecaceria caulleryi"
"Dodecaceria concharum"
"Dodecaceria meridiana"
"Dodecaceria sp."
"Dolichopodidae"
"Donacilla cornea"
"Donax cuneatus"
"Donax faba"
"Donax gemmula"
"Donax gouldii"
"Donax incarnatus"
"Donax marincovichi"
"Donax obesulus"
"Donax pulchellus"
"Donax scortum"
"Donax semistriatus"
"Donax sp."
"Donax trunculus"
"Donax variabilis"
"Donax variegatus"
"Donax vittatus"
"Doridella obscura"
"Dorididae"
"Doridium cyaneum"
"Dorippe astuta"
"Dorippe granulata"
"Dorippe japonica"
"Dorippoides facchino"
"Doris pseudoargus"
"Doris sp."
"Dorsoserpula delphinula"
"Dorsoserpula runcinata"
"Dorsoserpula sulcata"
"Dorvillea annulata"
"Dorvillea cerasina"
"Dorvillea gardineri"
"Dorvillea pseudorubrovittata"
"Dorvillea rubra"
"Dorvillea rubrovittata"
"Dorvillea rudolphi"
"Dorvillea similis"
"Dorvillea sociabilis"
"Dorvillea sp."
"Dorvilleidae"
"Doryporella spathulifera"
"Dosina mactracea"
"Dosinia alta"
"Dosinia angulosa"
"Dosinia biscocta"
"Dosinia concentrica"
"Dosinia contracta"
"Dosinia corrugata"
"Dosinia derupta"
"Dosinia discus"
"Dosinia elegans"
"Dosinia exoleta"
"Dosinia gibba"
"Dosinia greyi"
"Dosinia japonica"
"Dosinia lincta"
"Dosinia lupinus"
"Dosinia minor"
"Dosinia penicillata"
"Dosinia sp."
"Dosinia zelandica"
"Dosinorbis japonica"
"Doto fragilis"
"Doto pinnatifida"
"Doto sp."
"Dougaloplus amphacanthus"
"Draconema sp."
"Dreissena polymorpha"
"Dreissena sp."
"Drifa glomerata"
"Drillia janseni"
"Drillia sp."
"Drillia suxdorfi"
"Drilliola loprestiana"
"Drilonereis falcata"
"Drilonereis filum"
"Drilonereis longa"
"Drilonereis mexicana"
"Drilonereis nuda"
"Drilonereis robustus"
"Drilonereis sp."
"Drilonereis spatula"
"Duasmodactyla commune"
"Duasmodactyla sp."
"Dulichia monacantha"
"Dulichia porrecta"
"Dulichia sp."
"Dulichiella appendiculata"
"Dumosus atari"
"Duplicaria dussumierii"
"Duplicaria koreana"
"Duridrilus tardus"
"Duva florida"
"Dynamena pumila"
"Dynamena sp."
"Dynamene bicolor"
"Dynamene bidentata"
"Dynamene bidentatus"
"Dynamene edwardsi"
"Dynamene magnitorata"
"Dynamene sp."
"Dynamene torelliae"
"Dyopedos arcticus"
"Dyopedos monacantha"
"Dyopedos monacanthus"
"Dyopedos porrectus"
"Dyopedos sp."
"Dysidea fragilis"
"Dysponetus caecus"
"Earleria panicula"
"Earleria quadrata"
"Eatoniella nigra"
"Eatoniella sp."
"Ebalia cranchii"
"Ebalia deshayesi"
"Ebalia edwardsii"
"Ebalia granulosa"
"Ebalia laevis"
"Ebalia malefactrix"
"Ebalia nux"
"Ebalia sp."
"Ebalia tuberosa"
"Ebalia tumefacta"
"Echinarachnius parma"
"Echinaster sepositus"
"Echinidae"
"Echinocardium cordatum"
"Echinocardium fenauxi"
"Echinocardium flavescens"
"Echinocardium mediterraneum"
"Echinocardium mortenseni"
"Echinocucumis hispida"
"Echinocucumis sp."
"Echinocyamus flavescens"
"Echinocyamus pusillus"
"Echinogammarus finmarchicus"
"Echinogammarus marinus"
"Echinogammarus stoerensis"
"Echinoidea"
"Echinosoma hispidum"
"Echinus acutus"
"Echinus elegans"
"Echinus esculentus"
"Echinus sp."
"Echiura"
"Echiuridae"
"Echiuroidea"
"Echiurus antarcticus"
"Echiurus echiurus"
"Echiurus sp."
"Eclymeninae"
"Eclysippe sp."
"Eclysippe trilobata"
"Eclysippe vanelli"
"Ecrobia truncata"
"Ecrobia ventrosa"
"Ectopleura dumortierii"
"Ectopleura larynx"
"Edotea sp."
"Edotea triloba"
"Edotia montosa"
"Edotia sp."
"Edotia sublittoralis"
"Edotia triloba"
"Edwardsia andresi"
"Edwardsia arctica"
"Edwardsia californica"
"Edwardsia claparedii"
"Edwardsia danica"
"Edwardsia elegans"
"Edwardsia finmarchica"
"Edwardsia fusca"
"Edwardsia japonica"
"Edwardsia longicornis"
"Edwardsia meridionalis"
"Edwardsia sipunculoides"
"Edwardsia sp."
"Edwardsia tuberculata"
"Edwardsia vitrea"
"Edwardsiidae"
"Egilina gracilis"
"Ehlersia cornuta"
"Ehlersia ferrugina"
"Ehlersia garciai"
"Ehlersia oerstedi"
"Ehlersileanira hwanghaiensis"
"Ehlersileanira incisa"
"Ehlersileanira incisa hwanghaiensis"
"Einfeldia sp."
"Einhornia arctica"
"Einhornia crustulenta"
"Ekleptostylis walkeri"
"Ektonodiastylis nimia"
"Elamena momona"
"Elamenopsis ariakensis"
"Elasmopus affinis"
"Elasmopus antennatus"
"Elasmopus balkomanus"
"Elasmopus bampo"
"Elasmopus brasiliensis"
"Elasmopus hooheno"
"Elasmopus japonicus"
"Elasmopus laevis"
"Elasmopus levis"
"Elasmopus pocillimanus"
"Elasmopus rapax"
"Elasmopus sp."
"Electra crustulenta"
"Electra monostachys"
"Electra pilosa"
"Electrona vexillum"
"Elliptotellina urinatoria"
"Elminius kingii"
"Elminius modestus"
"Elysia viridis"
"Emarginula conica"
"Emarginula fissura"
"Emarginula huzardii"
"Emarginula multistriata"
"Emarginula papillosa"
"Emarginula rosea"
"Emarginula sicula"
"Emarginula sp."
"Emarginula striatula"
"Embletonia pulchra"
"Embletonia sp."
"Emerita talpoida"
"Emplectonema echinoderma"
"Emplectonema gracile"
"Emplectonema neesii"
"Enchytraeidae"
"Enchytraeus albidus"
"Endeis sp."
"Endeis spinosa"
"Endochironomus sp."
"Endocincta sp."
"Endopleura lubrica"
"Enipo kinbergi"
"Enipo sp."
"Enipo tarasovi"
"Enipo torelli"
"Ennucula corbuloides"
"Ennucula corticata"
"Ennucula delphinodonta"
"Ennucula faba"
"Ennucula grayi"
"Ennucula niponica"
"Ennucula puelcha"
"Ennucula sp."
"Ennucula strangei"
"Ennucula tenuis"
"Enoplus meridionalis"
"Ensis americanus"
"Ensis arcuatus"
"Ensis directus"
"Ensis ensis"
"Ensis leei"
"Ensis macha"
"Ensis magnus"
"Ensis minor"
"Ensis myrae"
"Ensis rostratum"
"Ensis siliqua"
"Ensis sp."
"Entalina quinquangularis"
"Entalina tetragona"
"Entalophoroecia deflexa"
"Enteropneusta sp."
"Entodesma delicatum"
"Entodesma sp."
"Entolium corneoulum"
"Entolium orbiculare"
"Entolium sp."
"Entricoplax vestita"
"Eobrolgus chumashi"
"Eobrolgus spinosus"
"Eocallista pulchella"
"Eochelidium bulytschevae"
"Eochelidium sp."
"Eocuma affine"
"Eocuma dimorphum"
"Eocuma dollfusi"
"Eocuma ferox"
"Eocuma lata"
"Eocuma latum"
"Eocuma sarsii"
"Eocuma sp."
"Eocylichna braunsi"
"Eocylichna cylindrella"
"Eocylichna involuta"
"Eogammarus confervicolus"
"Eohaustorius eous eous"
"Eohaustorius estuarius"
"Eonavicula sp."
"Ephesiella abyssorum"
"Ephesiella brevicapitis"
"Ephesiella peripatus"
"Ephoron virgo"
"Epidiopatra  gilchristi"
"Epidiopatra hupferiana"
"Epigamia alexandri"
"Epilepton clarkiae"
"Epilucina californica"
"Epimeria loricata"
"Epimeria parasitica"
"Episesarma mederi"
"Episiphon filum"
"Episiphon kiaochowwanense"
"Epitomapta roseola"
"Epitonium angulatum"
"Epitonium candeanum"
"Epitonium clathratulum"
"Epitonium clathrus"
"Epitonium commune"
"Epitonium georgettinum"
"Epitonium hindsii"
"Epitonium magellanicum"
"Epitonium muricatum"
"Epitonium rupicola"
"Epitonium sp."
"Epitonium tinctum"
"Epitonium trevelyanum"
"Epitonium turtonis"
"Epitonium yokoyamai"
"Epixanthus frontalis"
"Epizoanthus couchii"
"Epizoanthus erinaceus"
"Epizoanthus incrustatus"
"Epizoanthus papillosus"
"Epizoanthus sp."
"Epsilonema cygnoides"
"Eranno bicirrata"
"Eranno chilensis"
"Eranno lagunae"
"Erato columbella"
"Erato voluta"
"Erichsonella attenuata"
"Erichsonella crenulata"
"Erichsonella filiformis"
"Erichsonella floridana"
"Ericthonius argenteus"
"Ericthonius brasiliensis"
"Ericthonius difformis"
"Ericthonius pugnax"
"Ericthonius punctatus"
"Ericthonius rubricornis"
"Ericthonius sp."
"Erimacrus isenbeckii"
"Erinaceusyllis belizensis"
"Erinaceusyllis cryptica"
"Erinaceusyllis erinaceus"
"Erinaceusyllis sp."
"Eriocheir japonica "
"Eriocheir leptognathus"
"Eriocheir sinensis"
"Eriopisa chilkensis"
"Eriopisa elongata"
"Eriopisa sp."
"Eriopisella sechellensis"
"Eriopisella sp."
"Erodona mactroides"
"Erpobdella punctata"
"Ervilia castanea"
"Erycina nitidum"
"Erycina ovata"
"Erycina parva"
"Erythrops elegans"
"Erythrops erythrophthalma"
"Erythrops erythrophthalmus"
"Erythrops goësi"
"Erythrops goësii"
"Erythrops neapolitana"
"Erythrops neapolitanus"
"Erythrops sp."
"Escharella dijmphnae"
"Escharella immersa"
"Eteone barbata"
"Eteone bistriata fuscodorsata"
"Eteone columbiensis"
"Eteone fauchaldi"
"Eteone flava"
"Eteone foliosa"
"Eteone heteropoda"
"Eteone lactea"
"Eteone leptotes"
"Eteone lighti"
"Eteone longa"
"Eteone ornata"
"Eteone picta"
"Eteone platycephala"
"Eteone siphodonta"
"Eteone sp."
"Eteone spetsbergensis"
"Eteone spilotus"
"Eteone tchangsii"
"Ethusa mascarone"
"Eualus cranchii"
"Eualus gaimardii"
"Eualus gaimardii gaimardii"
"Eualus leptognathus"
"Eualus lineatus"
"Eualus occultus"
"Eualus pusiolus"
"Eualus sinensis"
"Eualus sollaudi"
"Eubranchus exiguus"
"Eubranchus sp."
"Euchelus sp."
"Euchone analis"
"Euchone incolor"
"Euchone limnicola"
"Euchone papillosa"
"Euchone perseyi"
"Euchone rosea"
"Euchone rubrocincta"
"Euchone southerni"
"Euchone sp."
"Euchone variabilis"
"Eucidaris sp."
"Euclymene affinis"
"Euclymene annandalei"
"Euclymene collaris"
"Euclymene droebachiensis"
"Euclymene lombricoides"
"Euclymene lumbricoides"
"Euclymene oerstedii"
"Euclymene palermitana"
"Euclymene praetermissa"
"Euclymene robusta"
"Euclymene santanderensis"
"Euclymene sp."
"Euclymene zonalis"
"Eucrate crenata"
"Eucrate sp."
"Eucratea loricata"
"Eudendrium album"
"Eudendrium capillare"
"Eudendrium rameum"
"Eudendrium sp."
"Eudendrium vaginatum"
"Eudevenopus gracilipes"
"Eudevenopus honduranus"
"Eudevenopus sp."
"Eudistylia polymorpha"
"Eudistylis vancouveri"
"Eudorella emarginata"
"Eudorella gracilior"
"Eudorella hirsuta"
"Eudorella monodon"
"Eudorella nana"
"Eudorella pacifica"
"Eudorella pusilla"
"Eudorella truncatula"
"Eudorellopsis deformis"
"Eudorellopsis longirostris"
"Eugerda sp."
"Eugerda tenuimana"
"Euglesa casertana"
"Euglesa compressa"
"Euglesa subtruncata"
"Eugyra arenosa"
"Eulalia aurea"
"Eulalia bilineata"
"Eulalia brunnea"
"Eulalia californiensis"
"Eulalia clavigera"
"Eulalia expusilla"
"Eulalia magalaensis"
"Eulalia mustela"
"Eulalia myriacyclum"
"Eulalia ornata"
"Eulalia pachycirra"
"Eulalia parva"
"Eulalia punctifera"
"Eulalia quadrioculata"
"Eulalia sanguinea"
"Eulalia sp."
"Eulalia trilineata"
"Eulalia tripunctata"
"Eulalia venusta"
"Eulalia viridis"
"Eulima bifascialis"
"Eulima bilineata"
"Eulima glabra"
"Eulima paria"
"Eulima polita"
"Eulima sp."
"Eulima subulata"
"Eulimastoma engonium"
"Eulimastoma weberi"
"Eulimella acicula"
"Eulimella laevis"
"Eulimella scillae"
"Eulimella sp."
"Eulimella ventricosa"
"Eulimostraca sp."
"Eulithidium affine"
"Eulithidium sp."
"Eulithidium umbilicatum"
"Eumida bahusiensis"
"Eumida kelaino"
"Eumida longicornuta"
"Eumida minuta"
"Eumida ockelmanni"
"Eumida parva"
"Eumida punctifera"
"Eumida sanguinea"
"Eumida sp."
"Eunaticina papilla"
"Eunereis elitoralis"
"Eunereis longissima"
"Eunereis sp."
"Eunice afra"
"Eunice antennata"
"Eunice aphroditois"
"Eunice barvicensis"
"Eunice cariboea"
"Eunice filamentosa"
"Eunice floridana"
"Eunice frauenfeldi"
"Eunice harassii"
"Eunice indica"
"Eunice laticeps"
"Eunice magellanica"
"Eunice mutilata"
"Eunice norvegica"
"Eunice oerstedii"
"Eunice panamena"
"Eunice parasegregata"
"Eunice pellucida"
"Eunice pennata"
"Eunice romanvivesi"
"Eunice rubra"
"Eunice sanguinea"
"Eunice schemacephala"
"Eunice schizobranchia"
"Eunice sp."
"Eunice tentaculata"
"Eunice torquata"
"Eunice tubifex"
"Eunice unifrons"
"Eunice vittata"
"Eunice websteri"
"Eunicella cavolini"
"Eunicella sp."
"Eunicella verrucosa"
"Eunicidae"
"Euniphysa tridontesa"
"Eunoe kerguelensis"
"Eunoe nodosa"
"Eunoe oerstedi"
"Eunoe papillosa"
"Eunoe rhizoicola"
"Eunoe serrata"
"Eunoe sp."
"Euonyx chelatus"
"Eupanthalis kinbergi"
"Euparthenia humboldti"
"Eupentacta quinquesemita"
"Euphilomedes carcharodonta"
"Euphionella lobulata"
"Euphionella patagonica"
"Euphionella robusta"
"Euphrosine borealis"
"Euphrosine foliosa"
"Euphrosine sp."
"Euphysa sp."
"Eupleura caudata"
"Eupleura sulcidentata"
"Eupolymnia heterobranchia"
"Eupolymnia nebulosa"
"Eupolymnia nesidensis"
"Eupolymnia sp."
"Eupraxillella antarctica"
"Eupyrgus scaber"
"Eurhomalea exalbida"
"Eurhomalea lenticularis"
"Eurhomalea sp."
"Eurycope cornuta"
"Eurycope producta"
"Eurycope sp."
"Eurydice affinis"
"Eurydice grimaldii"
"Eurydice inermis"
"Eurydice littoralis"
"Eurydice naylori"
"Eurydice pulchra"
"Eurydice sp."
"Eurydice spinigera"
"Eurydice truncata"
"Eurynome aspera"
"Eurynome sp."
"Eurynome spinosa"
"Eurypanopeus crenatus"
"Eurypodius latreillii"
"Eurypon lacazei"
"Eurystomina sp."
"Eurysyllis sp."
"Eurysyllis tuberculata"
"Eurytellina alternata"
"Eurytellina lineata"
"Eurythoe complanata"
"Eurythoe parvecarunculata"
"Eurythoe sp."
"Eusarsiella bedoyai"
"Eusarsiella sp."
"Eusarsiella thominx"
"Eusarsiella zostericola"
"Eusiroides dellavallei"
"Eusirus leptocarpus"
"Eusirus longipes"
"Eusirus sp."
"Euspira catena"
"Euspira fusca"
"Euspira gilva"
"Euspira guilleminii"
"Euspira macilenta"
"Euspira montagui"
"Euspira nitida"
"Euspira notabilis"
"Euspira pallida"
"Euspira pulchella"
"Euspira sp."
"Euspira yokoyamai"
"Eusthenelais hibernica"
"Eusyllis assimilis"
"Eusyllis blomstrandi"
"Eusyllis ceylonica"
"Eusyllis habei"
"Eusyllis lamelligera"
"Eusyllis sp."
"Euthalenessa dendrolepis"
"Euthalenessa digitata"
"Euthalenessa oculata"
"Euthelepus setubalensis"
"Euthelepus sp."
"Euzonus flabelligerus"
"Exaiptasia diaphana"
"Excirolana braziliensis"
"Excirolana hirsuticauda"
"Excirolana sp."
"Exidmonea atlantica"
"Exoediceros fossor"
"Exogone acutipalpa"
"Exogone arenosa"
"Exogone atlantica"
"Exogone breviantennata"
"Exogone breviseta"
"Exogone caribensis"
"Exogone clavator"
"Exogone cognettii"
"Exogone convoluta"
"Exogone dispar"
"Exogone dwisula"
"Exogone gambiae"
"Exogone gemmifera"
"Exogone hebes"
"Exogone heterosetosa"
"Exogone longicirris"
"Exogone lopezi"
"Exogone lourei"
"Exogone molesta"
"Exogone naidina"
"Exogone normalis"
"Exogone parahomoseta"
"Exogone pseudolourei"
"Exogone rolani"
"Exogone rostrata"
"Exogone sp."
"Exogone uniformis"
"Exogone verugera"
"Exogone wolfi"
"Exopalaemon carinicauda"
"Exopalaemon modestus"
"Exosphaeroma planulum"
"Exosphaeroma sp."
"Exotica cygnus"
"Exotica sp."
"Exotica tokubeii"
"Eyakia robusta"
"Eyakia sp."
"Fabia subquadrata"
"Fabricia bansei"
"Fabricia filamentosa"
"Fabricia sabella"
"Fabricia sp."
"Fabricia stellaris"
"Fabricinuda limnicola"
"Fabricinuda trilobata"
"Fabriciola baltica"
"Fabriciola sp."
"Fabriciola tonerella"
"Fabriciola trilobata"
"Fabrisabella sp."
"Fabulina fabula"
"Fabulina fabuloides"
"Facelina sp."
"Falcidens crossotus"
"Falcidens gutturosus"
"Falcidens sp."
"Falsilunatia falklandica"
"Falsilunatia patagonica"
"Falsimargarita gemma"
"Falsuszafrona pulchella"
"Faorina chinensis"
"Farrella repens"
"Fartulum sp."
"Fauveliopsis adriatica"
"Fauveliopsis brevis"
"Fauveliopsis sp."
"Fecampia erythrocephala"
"Felaniella sericata"
"Felaniella usta"
"Felicioliva peruviana"
"Fenimorea janetae"
"Fibularia acuta"
"Fibulariella acuta"
"Ficopomatus enigmaticus"
"Ficopomatus miamiensis"
"Ficopomatus sp."
"Ficopomatus uschakovi"
"Filifusus filamentosus"
"Filograna implexa"
"Fimbriosthenelais hirsuta"
"Fimbriosthenelais hobbsi"
"Fimbriosthenelais marianae"
"Fimbriosthenelais minor"
"Fimbriosthenelais zetlandica"
"Finella dubia"
"Finella pupoides"
"Fissidentalium capillosum"
"Fissidentalium majorinum"
"Fjordia browni"
"Flabelligena gascognensis"
"Flabelligera affinis"
"Flabelligera infundibularis"
"Flabelligera sp."
"Flabellina browni"
"Flabellina sp."
"Flabellina verrucosa"
"Flexopecten glaber"
"Flexopecten glaber proteus"
"Flexopecten hyalinus"
"Floresorchestia sp."
"Flosmaris grandis"
"Flustra foliacea"
"Flustrina sp."
"Fluviocingula elegantula"
"Fluviocingula nipponica"
"Folinella excavata"
"Folinia crassa"
"Foxiphalus cognatus"
"Foxiphalus golfensis"
"Foxiphalus obtusidens"
"Foxiphalus similis"
"Fragilonemertes rosea"
"Fragum fragum"
"Frigidoalvania cruenta"
"Frigidoalvania janmayeni"
"Frigidocardium centumliratum"
"Fronsella fujitaniana"
"Fulvia australis"
"Fulvia fragilis"
"Fulvia hungerfordi"
"Fulvia laevigata"
"Fulvia mutica"
"Fulvia undatopicta"
"Funiculina quadrangularis"
"Fusinus bocagei"
"Fusinus pulchellus"
"Fusinus rostratus"
"Fusinus rusticulus"
"Fusinus sp."
"Fusitriton magellanicus"
"Fustiaria rubescens"
"Gabbia fuchsiana"
"Gadila aberrans"
"Gaetice depressus"
"Gafrarium divaricatum"
"Gafrarium sp."
"Gaimardia trapesina"
"Galathea bolivari"
"Galathea consobrina"
"Galathea dispersa"
"Galathea intermedia"
"Galathea nexa"
"Galathea orientalis"
"Galathea sp."
"Galathea squamifera"
"Galathea strigosa"
"Galathowenia fragilis"
"Galathowenia fusiformis"
"Galathowenia oculata"
"Galathowenia scotiae"
"Galathowenia sp."
"Galeomma takii"
"Galeomma turtoni"
"Gallardoneris iberica"
"Gammaeropsis sp."
"Gammarella fucicola"
"Gammarellus angulosus"
"Gammarellus homari"
"Gammarellus sp."
"Gammaridae"
"Gammaridea"
"Gammaropsis cornuta"
"Gammaropsis dentata"
"Gammaropsis japonica"
"Gammaropsis laevipalmata"
"Gammaropsis maculata"
"Gammaropsis melanops"
"Gammaropsis nitida"
"Gammaropsis ostroumowi"
"Gammaropsis palmata"
"Gammaropsis sophiae"
"Gammaropsis sp."
"Gammaropsis thompsoni"
"Gammaropsis triodon"
"Gammaropsis utinomii"
"Gammarus aequicauda"
"Gammarus chevreuxi"
"Gammarus crinicornis"
"Gammarus daiberi"
"Gammarus duebeni"
"Gammarus fasciatus"
"Gammarus finmarchicus"
"Gammarus insensibilis"
"Gammarus locusta"
"Gammarus marinus"
"Gammarus mucronatus"
"Gammarus oceanicus"
"Gammarus palustris"
"Gammarus pauxi"
"Gammarus pulex"
"Gammarus salinus"
"Gammarus sp."
"Gammarus spinipes"
"Gammarus stoerensis"
"Gammarus tigrinus"
"Gammarus zaddachi"
"Gari anomala"
"Gari convexa"
"Gari costulata"
"Gari depressa"
"Gari elongata"
"Gari fervensis"
"Gari hosoyai"
"Gari kazusensis"
"Gari lessoni"
"Gari maculosa"
"Gari pallida"
"Gari solida"
"Gari sp."
"Gari tellinella"
"Gariidae"
"Garveia brevis"
"Garveia nutans"
"Gastrana fragilis"
"Gastrochaena dubia"
"Gastropteron pacificum"
"Gastropteron rubrum"
"Gastropteron sp."
"Gastrosaccus dunckeri"
"Gastrosaccus lobatus"
"Gastrosaccus normani"
"Gastrosaccus roscoffensis"
"Gastrosaccus sanctus"
"Gastrosaccus sp."
"Gastrosaccus spinifer"
"Gattyana amondseni"
"Gattyana cirrhosa"
"Gattyana pohaiensis"
"Gattyana sp."
"Gemma gemma"
"Gemophos tinctus"
"Genaxinus eumyarius"
"Genetyllis castanea"
"Genetyllis lutea"
"Genetyllis nana"
"Genetyllis sp."
"Genocidaris maculata"
"Geograpsus crinipes"
"Gersemia fruticosa"
"Gersemia rubiformis"
"Gersemia sp."
"Gervillella aviculoides"
"Geukensia demissa"
"Gibberosus myersi"
"Gibberula caelata"
"Gibberula epigrus"
"Gibberula lavalleeana"
"Gibberula miliaria"
"Gibberula secreta"
"Gibbomodiola adriatica"
"Gibbula adansonii"
"Gibbula adriatica"
"Gibbula albida"
"Gibbula ardens"
"Gibbula cineraria"
"Gibbula divaricata"
"Gibbula magus"
"Gibbula pennanti"
"Gibbula richardi"
"Gibbula sp."
"Gibbula tumida"
"Gibbula turbinoides"
"Gibbula umbilicalis"
"Gibbula umbilicaris umbilicaris"
"Gibbula varia"
"Gilvossius tyrrhenus"
"Gitana sarsi"
"Gitanopsis gouriae"
"Gitanopsis japonica"
"Gitanopsis sp."
"Glandula fibrosa"
"Glans aculeata"
"Glans trapezia"
"Glassella floridana"
"Glauconome angulata"
"Glauconome chinensis"
"Glauconome primeana"
"Glauconome sp."
"Glebocarcinus amphioetus"
"Globivenus toreuma"
"Globosolembos smithi"
"Globosolembos sp."
"Globularia sp."
"Globulidrilus riparius"
"Glossaulax didyma"
"Glossaulax reclusiana"
"Glossaulax reiniana"
"Glossaulax sp."
"Glottidia albida"
"Glottidia pyramidata"
"Glycera alba"
"Glycera americana"
"Glycera benguellana"
"Glycera brevicirris"
"Glycera capitata"
"Glycera celtica"
"Glycera chirori"
"Glycera cinnamomea"
"Glycera convoluta"
"Glycera dayi"
"Glycera decipiens"
"Glycera dibranchiata"
"Glycera fallax"
"Glycera gigantea"
"Glycera gilbertae"
"Glycera kerguelensis"
"Glycera lamelliformis"
"Glycera lancadivae"
"Glycera lapidum"
"Glycera longipinnis"
"Glycera macrobranchia"
"Glycera mimica"
"Glycera nana"
"Glycera natalensis"
"Glycera nicobarica"
"Glycera onomichiensis"
"Glycera oxycephala"
"Glycera papillosa"
"Glycera prashadi"
"Glycera pseudorobusta"
"Glycera robusta"
"Glycera rouxi"
"Glycera rouxii"
"Glycera sp."
"Glycera subaenea"
"Glycera tenuis"
"Glycera tesselata"
"Glycera tridactyla"
"Glycera unicornis"
"Glyceridae"
"Glycinde armata"
"Glycinde armigera"
"Glycinde bonhourei"
"Glycinde capensis"
"Glycinde emerita"
"Glycinde gurjanovae"
"Glycinde kameruniana"
"Glycinde multidens"
"Glycinde nordmanni"
"Glycinde picta"
"Glycinde polygnatha"
"Glycinde solitaria"
